,Cluster ID,index,latitude,longitude,units
2859,2859,6270,38.174081,-122.249696,145.0
1707,1707,1243,38.174919,-122.250534,43.0
1709,1709,1245,38.1749191284,-122.250534058,43.0
2031,2031,2273,38.175091669,-122.253753841,145.0
265,265,2020,38.228199,-122.627578,43.0
1220,1220,3296,38.2288246155,-122.628349304,13.0
1126,1126,5547,38.228963,-122.643574,23.0
724,724,2610,38.2352218628,-122.042900085,76.0
540,540,6115,38.236183,-122.639687,81.0
852,852,6334,38.237845,-122.627741,45.0
2771,2771,5739,38.240367,-122.037246,106.0
2080,2080,2565,38.240390718,-122.037207037,106.0
1084,1084,3100,38.2408103943,-122.634941101,22.0
2329,2329,3798,38.241379,-122.050529,59.0
837,837,5771,38.241486,-122.597591,58.0
2249,2249,3375,38.2421989441,-122.59589386,44.0
2043,2043,2442,38.2430534363,-122.614379883,129.0
1867,1867,1855,38.243612051,-122.642988637,43.0
454,454,5915,38.243652,-122.64294,87.0
461,461,6444,38.243827,-122.050161,60.0
757,757,2649,38.2442016602,-122.614570618,22.0
988,988,2974,38.2448451966,-122.647710666,90.0
1860,1860,1829,38.2452507019,-122.63142395,43.0
1429,1429,5361,38.24539,-122.644899,14.0
266,266,1835,38.245716095,-122.645675659,43.0
2298,2298,3639,38.246138,-122.022075,52.0
615,615,2435,38.2466074079,-122.645576969,23.0
1083,1083,5641,38.247258,-122.056905,64.0
817,817,2727,38.2472648621,-122.017707825,52.0
2810,2810,5943,38.247838,-122.645575,66.0
268,268,1847,38.2478599548,-122.644607544,43.0
2028,2028,2241,38.2503204346,-122.453735352,16.0
2788,2788,5831,38.25276,-122.632263,43.0
819,819,6506,38.253128,-122.632919,240.0
744,744,6202,38.253671,-122.040448,84.0
681,681,5902,38.253731,-122.02493,94.0
263,263,1800,38.2549705505,-122.021156311,94.0
310,310,2088,38.255859375,-122.62097168,57.0
264,264,1806,38.256713,-122.040832,24.0
594,594,2413,38.2567138672,-122.04083252,24.0
409,409,3753,38.256997,-122.040412,32.0
633,633,2454,38.2588195801,-122.021934509,76.0
2804,2804,5914,38.260004,-122.645224,129.0
671,671,6155,38.260006,-122.009735,81.0
2777,2777,5770,38.263423,-122.650045,50.0
2045,2045,2461,38.2640686035,-122.020385742,148.0
448,448,6152,38.264106,-122.009259,52.0
1565,1565,65,38.2649612427,-122.048110962,43.0
1369,1369,3509,38.264999,-122.026153,64.0
2018,2018,2136,38.2653272152,-122.007164285,136.0
2753,2753,5667,38.265355,-122.0206,148.0
2336,2336,3850,38.265478,-122.043073,148.0
666,666,6316,38.265513,-122.048572,93.0
2881,2881,6423,38.265679,-122.049922,56.0
679,679,2540,38.2656898499,-122.048950195,24.0
260,260,1790,38.2663955688,-122.049491882,43.0
2082,2082,2589,38.2673187256,-121.993774414,43.0
1863,1863,1846,38.26953125,-122.644241333,43.0
259,259,1783,38.2698402405,-122.036361694,43.0
660,660,6117,38.269934,-122.643559,74.0
1332,1332,3454,38.2722167969,-122.038879395,129.0
261,261,1792,38.2722358704,-122.032157898,1.0
1189,1189,3255,38.2723274231,-122.031585693,92.0
942,942,2871,38.2725638151,-122.032436058,30.0
1107,1107,5367,38.272585,-122.03258,100.0
1131,1131,3161,38.2782402039,-122.266563416,19.0
69,69,2144,38.2790985107,-122.033416748,132.0
457,457,6310,38.280004,-122.263317,29.0
1847,1847,1789,38.280475,-122.049171,43.0
1846,1846,1788,38.2804756165,-122.049171448,43.0
1734,1734,1270,38.280582428,-122.263153076,43.0
1750,1750,1286,38.282043457,-122.264427185,43.0
808,808,2714,38.2820549011,-122.026046753,200.0
476,476,5763,38.282255,-122.26371,14.0
1588,1588,185,38.2835502625,-122.280220032,43.0
1217,1217,6375,38.284092,-122.03416,112.0
1722,1722,1258,38.2863426208,-122.298942566,43.0
858,858,2773,38.2902297974,-122.465522766,34.0
2877,2877,6417,38.290848,-122.274926,134.0
586,586,2406,38.2913687825,-122.461310551,30.0
68,68,407,38.2918510437,-122.011611938,33.0
2807,2807,5936,38.29188,-122.457255,80.0
2006,2006,2100,38.2924215496,-122.471854314,7.0
1618,1618,548,38.2925087214,-122.471841574,2.0
1275,1275,5355,38.29615,-122.271279,6.0
2790,2790,5846,38.296827,-122.475479,43.0
464,464,5764,38.298507,-122.295466,25.0
1746,1746,1282,38.2989044189,-122.295310974,43.0
2219,2219,3261,38.3000577986,-122.308128253,43.0
309,309,2087,38.3004760742,-122.292823792,84.0
1223,1223,3300,38.3017858118,-122.315445989,75.0
2780,2780,5805,38.301838,-122.315489,75.0
1116,1116,3140,38.3028700948,-122.479113713,48.0
2896,2896,6559,38.305891,-122.476099,35.0
280,280,1927,38.3058942854,-122.476051301,43.0
1394,1394,3549,38.3107376099,-122.289550781,140.0
2307,2307,3699,38.314281,-122.316773,213.0
2767,2767,5715,38.314323,-122.316857,146.0
791,791,2695,38.315235,-122.319137,355.0
1727,1727,1263,38.3152351379,-122.319137573,43.0
2207,2207,3225,38.3153381348,-122.317840576,48.0
790,790,2694,38.3201446533,-122.317878723,115.0
1899,1899,1937,38.3217186481,-122.490541264,43.0
2029,2029,2265,38.322101593,-122.493560791,80.0
1241,1241,5389,38.323611,-122.300676,78.0
1728,1728,1264,38.3237724304,-122.300018311,43.0
868,868,6311,38.324474,-122.290601,117.0
300,300,2414,38.3251210302,-122.489745319,30.0
281,281,1930,38.3254060149,-122.488915175,43.0
1288,1288,5360,38.325965,-122.704575,48.0
1215,1215,3290,38.3269424438,-122.701545715,28.0
2066,2066,2507,38.3281364441,-122.699775696,43.0
543,543,6312,38.328331,-122.296184,102.0
357,357,2160,38.3302993774,-122.694259644,37.0
624,624,5947,38.330318,-122.695429,50.0
2811,2811,5944,38.330443,-123.046382,14.0
269,269,1856,38.330947876,-122.695617676,1.0
938,938,5911,38.333634,-122.710194,36.0
1379,1379,5325,38.334775,-122.694703,6.0
1172,1172,5452,38.336815,-121.953292,56.0
2078,2078,2521,38.3369407654,-123.027320862,14.0
391,391,5918,38.34199,-122.70827,20.0
2781,2781,5807,38.344465,-121.953231,46.0
736,736,6325,38.344538,-122.710137,171.0
2206,2206,3214,38.3446540833,-121.951873779,46.0
1219,1219,6380,38.344679,-122.706118,230.0
70,70,546,38.3452148438,-122.706207275,101.0
1333,1333,6379,38.345572,-122.720581,168.0
1377,1377,3520,38.345611766,-122.72246249,25.0
20,20,74,38.348552,-122.726242,43.0
19,19,2575,38.3493413776,-122.72904329,24.0
270,270,1862,38.3497665077,-122.704084665,43.0
741,741,2629,38.3593673706,-121.958938599,108.0
740,740,2635,38.3604621887,-121.959129333,120.0
399,399,2206,38.3620948792,-121.980018616,134.0
402,402,2209,38.3668521792,-121.981156915,65.0
843,843,6006,38.36715,-121.98313,15.0
1975,1975,2048,38.3872570843,-121.775831804,43.0
1735,1735,1271,38.3931492269,-122.320967317,60.0
688,688,2554,38.3951568604,-122.744400024,97.0
2889,2889,6498,38.396681,-122.713527,60.0
393,393,5935,38.397403,-122.840701,24.0
699,699,5845,38.397553,-122.820712,45.0
1391,1391,5405,38.398137,-122.833312,60.0
1390,1390,5406,38.398138,-122.832952,138.0
272,272,1877,38.3984947205,-122.719779968,43.0
288,288,2264,38.3989105225,-122.717170715,68.0
1566,1566,66,38.3989971131,-122.718592733,14.0
374,374,2178,38.4017819166,-122.738303617,200.0
2879,2879,6419,38.40181,-122.7131,200.0
1873,1873,1880,38.4034133703,-122.729364485,43.0
274,274,1881,38.4035722911,-122.726897523,43.0
273,273,2553,38.4036775678,-122.728844136,84.0
1763,1763,1301,38.4041248262,-122.359671593,43.0
677,677,6314,38.404416,-122.359154,36.0
1765,1765,1303,38.4064543247,-122.362534851,43.0
1767,1767,1305,38.4075927734,-122.364295959,43.0
2786,2786,5826,38.407708,-122.838677,18.0
2023,2023,2158,38.4077484906,-122.838657126,42.0
2812,2812,5948,38.410858,-122.729314,53.0
2805,2805,5924,38.410899,-122.729313,97.0
511,511,2325,38.4122110158,-122.741997018,41.0
2334,2334,3841,38.412852,-122.740997,66.0
472,472,2303,38.413239643,-122.739487141,66.0
2762,2762,5695,38.413784,-122.740438,66.0
1872,1872,1872,38.415441066,-122.707942352,43.0
485,485,3736,38.415554,-122.706961,52.0
471,471,5898,38.415719,-122.739938,70.0
470,470,2282,38.416431427,-122.743797302,40.0
661,661,5922,38.419898,-122.697581,122.0
721,721,2605,38.4201067686,-122.695824131,56.0
761,761,3822,38.421191,-122.712744,120.0
1893,1893,1920,38.4229619801,-122.728061602,43.0
2760,2760,5691,38.424144,-122.731348,120.0
1620,1620,562,38.4245033264,-122.731239319,43.0
2011,2011,2120,38.4251251221,-122.730552673,120.0
279,279,1921,38.4266171604,-122.702760324,43.0
892,892,5949,38.426621,-122.702711,27.0
2049,2049,2486,38.428696543,-122.706589848,43.0
278,278,1912,38.4288159013,-122.722284794,43.0
553,553,5925,38.428878,-122.722243,32.0
1878,1878,1888,38.429805,-122.709075,43.0
2077,2077,2520,38.4298057556,-122.709075928,43.0
1875,1875,1885,38.429889679,-122.707221985,43.0
420,420,6137,38.431965,-121.832517,102.0
1296,1296,5640,38.433028,-122.742214,104.0
756,756,2648,38.4353625029,-122.685983777,189.0
2885,2885,6455,38.43601,-121.820969,60.0
1397,1397,3552,38.4371833801,-122.707862854,159.0
1889,1889,1908,38.4389038086,-122.670272827,43.0
283,283,5825,38.439523,-122.70603,26.0
1887,1887,1906,38.4395923465,-122.705917954,43.0
935,935,3716,38.439821,-122.678488,13.0
812,812,3668,38.440504,-122.71405,82.0
2269,2269,3466,38.4408378601,-121.824676514,43.0
306,306,2081,38.441028595,-121.826370239,56.0
565,565,2377,38.4415047616,-121.826766953,28.0
558,558,2372,38.442863971,-122.712103128,34.0
2850,2850,6191,38.442909,-122.713943,52.0
983,983,2965,38.4434013367,-122.70464325,186.0
275,275,2593,38.4449923038,-122.732798383,43.0
570,570,6510,38.445701,-122.733054,99.0
785,785,2687,38.449256897,-121.820495605,81.0
1903,1903,1951,38.4503225237,-122.751397491,43.0
451,451,5920,38.450478,-122.752446,128.0
277,277,1898,38.450756,-122.752555,43.0
1120,1120,5588,38.450885,-122.689399,49.0
450,450,2683,38.4511895478,-122.756949663,129.0
1882,1882,1897,38.451259,-122.731513,43.0
381,381,5919,38.451401,-122.731223,107.0
2806,2806,5930,38.451669,-122.772061,52.0
2195,2195,3172,38.4518508911,-122.754081726,43.0
271,271,1873,38.4519615173,-122.73274231,70.0
1622,1622,567,38.4521827698,-122.770706177,11.0
2153,2153,2972,38.4525108337,-122.73210907,54.0
497,497,5363,38.452534,-122.770858,53.0
382,382,5897,38.45272,-122.732979,70.0
2746,2746,5447,38.452818,-122.732462,54.0
1029,1029,5616,38.452959,-121.839459,95.0
629,629,6396,38.453849,-122.727261,49.0
1104,1104,3126,38.4553642273,-122.75756073,6.0
2014,2014,2124,38.4562522173,-121.839166135,32.0
2782,2782,5810,38.458071,-122.670398,111.0
1187,1187,3253,38.458133,-122.740264,131.0
2257,2257,3412,38.4592514038,-122.669883728,111.0
408,408,6411,38.459894,-121.837736,172.0
1136,1136,5941,38.459979,-122.739683,62.0
1204,1204,3876,38.460178,-122.742977,48.0
1979,1979,2052,38.4605712891,-121.891220093,43.0
1444,1444,5933,38.460925,-122.744037,48.0
1884,1884,1903,38.4612350464,-122.739059448,43.0
2224,2224,3280,38.4612579346,-122.743736267,48.0
2170,2170,3047,38.4622764587,-122.675997913,117.0
328,328,5800,38.462558,-122.674432,44.0
1159,1159,6515,38.4632,-122.730228,80.0
2832,2832,6067,38.463241,-122.656564,43.0
860,860,5772,38.463331,-122.670127,44.0
1445,1445,3856,38.4634,-122.8101,53.0
1314,1314,3433,38.464859426,-122.655427381,21.0
622,622,6068,38.466194,-122.657968,43.0
333,333,5620,38.466801,-122.658079,50.0
2230,2230,3310,38.4678726196,-122.71031189,43.0
1410,1410,6516,38.469127,-122.731025,206.0
430,430,5928,38.497148,-122.752781,49.0
2809,2809,5942,38.503326,-123.000308,48.0
1567,1567,67,38.5040473938,-122.999473572,43.0
1759,1759,1295,38.5055923462,-122.438461304,60.0
49,49,186,38.5084877014,-122.463653564,43.0
659,659,3722,38.508731,-122.456939,80.0
324,324,5783,38.508882,-122.465199,50.0
1758,1758,1294,38.5091323853,-122.455108643,43.0
585,585,3696,38.509908,-122.464263,56.0
1902,1902,1950,38.5103403032,-122.769959718,43.0
276,276,1890,38.5111489892,-122.770800591,43.0
578,578,5926,38.511152,-122.770825,56.0
1754,1754,1290,38.511302948,-122.463386536,43.0
152,152,1296,38.5258159786,-122.498154715,11.0
21,21,2570,38.5275115967,-122.781600952,65.0
22,22,3734,38.535799,-122.788737,48.0
1710,1710,1246,38.5397911072,-122.508277893,60.0
23,23,1940,38.5399055481,-122.795387268,18.0
542,542,6536,38.544907,-122.815515,79.0
1901,1901,1939,38.54549,-122.81211,43.0
297,297,6560,38.545943,-122.813674,95.0
1405,1405,3564,38.5461974144,-122.797912359,60.0
282,282,1945,38.5496547818,-122.818010151,43.0
2046,2046,2470,38.5499947518,-122.816844061,41.0
2808,2808,5939,38.550056,-122.816795,41.0
547,547,5876,38.583828,-122.5744,48.0
1713,1713,1249,38.5839271545,-122.572921753,43.0
1272,1272,3370,38.5848846436,-122.573272705,24.0
1718,1718,1254,38.5859603882,-122.580482483,43.0
492,492,6056,38.604854,-122.865608,18.0
1854,1854,1820,38.6106414795,-122.86882782,43.0
18,18,68,38.610702,-122.856224,4.0
865,865,3649,38.610943,-122.855024,20.0
2008,2008,2102,38.611047864,-122.854869738,20.0
866,866,6555,38.611185,-122.858767,40.0
867,867,1821,38.6117019653,-122.85774231,43.0
678,678,6108,38.615838,-122.873943,64.0
2034,2034,2308,38.6158852279,-122.876928225,44.0
2176,2176,3065,38.6180267334,-122.877441406,43.0
2335,2335,3842,38.6214,-122.8167,23.0
422,422,2231,38.6344508082,-122.876296565,81.0
773,773,5912,38.636645,-122.872824,23.0
1619,1619,549,38.6383361816,-122.868255615,11.0
433,433,2240,38.639306277,-122.867379561,51.0
544,544,2356,38.757937029,-123.512174562,31.0
1439,1439,3641,38.797641,-123.01459,34.0
2897,2897,6562,38.799615,-123.014489,70.0
2092,2092,2674,38.7996177673,-123.015052795,70.0
758,758,2650,38.7996711731,-123.018341064,28.0
2088,2088,2642,38.7999343872,-123.018440247,32.0
2823,2823,6025,38.800512,-123.017663,32.0
2145,2145,2943,38.8105926514,-123.015342712,99.0
2766,2766,5714,38.810797,-123.015134,99.0
